"Idea ID"	"Submitted Date/Time"	"Idea Status"	"Creator ID"	"Creator Department"	"Number of times the Idea has been shared"	"Number of Votes"	"Number of Comments"	"Number of Views"	"Keywords"
674	"2018-02-05 08:38:35"	"Consultation"	"4266010195c79caa7c89b35dd9ca3d50"	" "	0	1	2	17	"USERS, SEARCH"
658	"2018-01-29 22:22:39"	"Completed"	"4266010195c79caa7c89b35dd9ca3d50"	" "	0	1	10	65	"UPDATES"
657	"2018-01-29 17:56:42"	"In Evaluation"	"58486f6f3e834e60b49c8f448b4c0fb4"	"Operations"	0	1	3	24	"TELEFONICA, FORMS"
656	"2018-01-29 17:07:29"	"Completed"	"319b186664ce448e946c31f5de9a0bd9"	" "	0	0	12	39	" "
655	"2018-01-29 14:12:39"	"Completed"	"319b186664ce448e946c31f5de9a0bd9"	" "	0	3	4	22	" "
654	"2018-01-29 13:41:28"	"Completed"	"319b186664ce448e946c31f5de9a0bd9"	" "	0	1	7	26	" "
653	"2018-01-26 15:17:23"	"In Evaluation"	"edd6e50a36413aec06106bc7300d85a7"	"Sales"	0	0	4	33	"USERS, UI/UX"
652	"2018-01-26 14:30:43"	"Concept"	"10d827a93e036b4e4c64258c397a1d41"	"Exec"	0	0	0	19	" "
651	"2018-01-26 13:30:57"	"Consultation"	"10d827a93e036b4e4c64258c397a1d41"	"Exec"	0	5	6	24	"SOCIAL, ENGAGEMENT"
648	"2018-01-24 09:36:26"	"Consultation"	"319b186664ce448e946c31f5de9a0bd9"	" "	0	0	1	7	" "
645	"2018-01-23 12:18:37"	"Consultation"	"10d827a93e036b4e4c64258c397a1f35"	"Management"	0	2	2	20	"ACTIVITY STREAM, ENGAGEMENT"
644	"2018-01-23 10:46:12"	"Consultation"	"cd0dc8bfe5de4434b225bfc690e6db59"	" "	0	1	2	15	"CANVAS"
643	"2018-01-22 18:12:40"	"Completed"	"4266010195c79caa7c89b35dd9ca3d50"	" "	0	3	1	17	"EVALUATION, COMMENTS, ENGAGEMENT"
640	"2018-01-19 12:17:26"	"Not Selected"	"0c326fa82db1426ebde135963b3e90d7"	" "	0	0	0	9	"LEAN, CANVAS, BUSINESS MODEL CANVAS"
639	"2018-01-19 11:59:35"	"Not Selected"	"0c326fa82db1426ebde135963b3e90d7"	" "	0	0	0	5	"CAPITAL"
638	"2018-01-19 11:39:20"	"Not Selected"	"58486f6f3e834e60b49c8f448b4c0fb4"	"Operations"	0	0	4	17	" "
637	"2018-01-18 18:12:28"	"Consultation"	"10d827a93e036b4e4c64258c397a1d41"	"Exec"	0	0	1	7	"DATA, EXPORT"
632	"2018-01-17 19:08:16"	"Consultation"	"4266010195c79caa7c89b35dd9ca3d50"	" "	0	0	1	9	"WAZOKU ADMIN"
631	"2018-01-17 18:51:40"	"Consultation"	"4266010195c79caa7c89b35dd9ca3d50"	" "	0	2	4	10	"USER EXPERIENCE, IDEA PREVIEW"
627	"2018-01-17 10:42:30"	"Not Selected"	"446bbf5489304e4093fbc9bf57547a4b"	" "	0	0	1	8	"DEVELOPMENT, STAGE, EDITING, IDEAS"
626	"2018-01-17 10:06:13"	"Completed"	"446bbf5489304e4093fbc9bf57547a4b"	" "	0	2	3	15	"GAMIFICATION, WORDCLOUDS"
625	"2018-01-17 09:57:59"	"Completed"	"58486f6f3e834e60b49c8f448b4c0fb4"	"Operations"	0	3	6	31	"SPIGIT, OUTCOMES"
624	"2018-01-17 09:56:20"	"Consultation"	"446bbf5489304e4093fbc9bf57547a4b"	" "	0	1	7	20	"SPONSORSHIP, ENDORSEMENT"
623	"2018-01-16 21:40:15"	"Consultation"	"edd6e50a36413aec06106bc7300d85a7"	"Sales"	0	3	5	22	"DEVELOPMENT, DEVELOPMENT STAGE, UI/UX, UPDATE BUTTON, BUTTON"
622	"2018-01-16 09:59:41"	"Consultation"	"0c326fa82db1426ebde135963b3e90d7"	" "	0	0	2	9	" "
621	"2018-01-15 19:14:51"	"Completed"	"4266010195c79caa7c89b35dd9ca3d50"	" "	0	0	0	18	"IDEA PREVIEW"
619	"2018-01-15 18:30:48"	"In Evaluation"	"4266010195c79caa7c89b35dd9ca3d50"	" "	0	0	5	35	"DISCOVER"
608	"2018-01-09 12:03:09"	"Not Selected"	"0c326fa82db1426ebde135963b3e90d7"	" "	0	0	3	25	"STATUS"
604	"2018-01-03 09:43:24"	"Consultation"	"319b186664ce448e946c31f5de9a0bd9"	" "	0	0	1	22	" "
603	"2018-01-02 16:12:52"	"Not Selected"	"cd0dc8bfe5de4434b225bfc690e6db59"	" "	0	2	3	26	"HOMEPAGE, IDEA SPACE"
602	"2018-01-02 12:15:59"	"Not Selected"	"0c326fa82db1426ebde135963b3e90d7"	" "	0	0	4	22	"IDEA SUBMISSION, SHARING"
601	"2018-01-02 11:50:12"	"Completed"	"0c326fa82db1426ebde135963b3e90d7"	" "	0	0	5	25	"MEMBERS"
600	"2018-01-02 11:32:32"	"Consultation"	"0c326fa82db1426ebde135963b3e90d7"	" "	0	0	3	21	"INVITING, IDEA SPACE, MEMBERS"
598	"2017-12-21 08:18:27"	"Not Selected"	"4266010195c79caa7c89b35dd9ca3d50"	" "	0	0	0	20	"IDEAS, TEAMS"
594	"2017-12-04 11:54:42"	"In Evaluation"	"d2d993c74a404e6ca7166785bd2de0ed"	" "	0	0	2	50	"FOLLOWING, TRACKING"
593	"2017-12-03 13:50:13"	"In Evaluation"	"10d827a93e036b4e4c64258c397a1d41"	"Exec"	0	2	5	19	"DELETE"
592	"2017-12-03 13:39:31"	"Consultation"	"10d827a93e036b4e4c64258c397a1d41"	"Exec"	0	0	3	31	"USER MANAGEMENT, IDEA SPACES"
591	"2017-12-03 11:04:43"	"Not Selected"	"10d827a93e036b4e4c64258c397a1d41"	"Exec"	0	1	2	8	"MOBILE, NOTIFICATIONS"
590	"2017-11-24 14:27:13"	"Not Selected"	"ff78a2f36e9468981f807e9117848e5a"	" "	0	0	1	7	" "
589	"2017-11-23 13:41:00"	"Not Selected"	"4266010195c79caa7c89b35dd9ca3d50"	" "	0	1	4	20	"OUTCOMES, USER EXPERIENCE"
588	"2017-11-21 17:27:37"	"Not Selected"	"4266010195c79caa7c89b35dd9ca3d50"	" "	0	0	2	9	" "
587	"2017-11-21 15:17:31"	"Completed"	"4266010195c79caa7c89b35dd9ca3d50"	" "	0	2	5	35	" "
586	"2017-11-21 15:06:55"	"Approved"	"4266010195c79caa7c89b35dd9ca3d50"	" "	0	3	0	21	"COMMUNITY, USER EXPERIENCE, ENHANCEMENT"
577	"2017-11-20 08:28:32"	"Consultation"	"4266010195c79caa7c89b35dd9ca3d50"	" "	0	3	6	23	" "
576	"2017-11-19 14:33:58"	"Completed"	"10d827a93e036b4e4c64258c397a1d41"	"Exec"	0	0	6	30	"USABILITY, IDEA PREVIEW"
575	"2017-11-19 13:07:35"	"Consultation"	"10d827a93e036b4e4c64258c397a1d41"	"Exec"	0	0	5	26	"USER_EXPORT"
574	"2017-11-16 17:44:14"	"In Evaluation"	"edd6e50a36413aec06106bc7300d85a7"	"Sales"	0	3	4	36	"GRADUATION SCALE, PROGRESSION, AUTOMATION, DISPLAY"
573	"2017-11-16 17:34:31"	"Consultation"	"edd6e50a36413aec06106bc7300d85a7"	"Sales"	0	1	2	12	"FOLLOW, FOLLOWERS, ACTIVITY STREAM, NOTIFICATIONS"
572	"2017-11-16 13:16:40"	"Consultation"	"edd6e50a36413aec06106bc7300d85a7"	"Sales"	0	1	1	7	"BLOG, CONVERSATIONS, HYPE, CHALLENGE OVERVIEW"
570	"2017-11-10 14:25:37"	"Not Selected"	"0c326fa82db1426ebde135963b3e90d7"	" "	0	1	2	12	"STRAPLINE, BLURRED"
569	"2017-11-10 14:00:13"	"Consultation"	"0c326fa82db1426ebde135963b3e90d7"	" "	0	1	3	19	"LOGO, COMPRESS IMAGE"
567	"2017-11-08 11:01:53"	"Consultation"	"319b186664ce448e946c31f5de9a0bd9"	" "	0	2	4	25	"SMART GROUP, GROUPS"
564	"2017-10-31 09:02:48"	"Completed"	"4266010195c79caa7c89b35dd9ca3d50"	" "	0	1	0	12	" "
563	"2017-10-31 08:52:58"	"Not Selected"	"4266010195c79caa7c89b35dd9ca3d50"	" "	0	2	0	16	"USER EXPERIENCE, UI/UX, TESTING"
562	"2017-10-29 18:38:41"	"Completed"	"10d827a93e036b4e4c64258c397a1f35"	"Management"	0	0	6	42	"MOBILE"
561	"2017-10-29 09:17:01"	"Consultation"	"10d827a93e036b4e4c64258c397a1d41"	"Exec"	0	1	6	21	"GDPR, USER MANAGEMENT"
560	"2017-10-26 13:41:06"	"Completed"	"319b186664ce448e946c31f5de9a0bd9"	" "	0	1	8	42	"CATEGORIES"
559	"2017-10-16 16:49:04"	"Consultation"	"319b186664ce448e946c31f5de9a0bd9"	" "	0	3	10	45	" "
554	"2017-10-13 08:28:23"	"Consultation"	"4266010195c79caa7c89b35dd9ca3d50"	" "	0	1	4	19	"FEEDBACK"
553	"2017-10-09 16:52:37"	"Consultation"	"4266010195c79caa7c89b35dd9ca3d50"	" "	0	1	3	19	" "
551	"2017-10-03 15:27:07"	"In Evaluation"	"10d827a93e036b4e4c64258c397a1d41"	"Exec"	0	1	1	51	"VIDEO, TEMPLATE"
550	"2017-09-30 11:28:42"	"Consultation"	"10d827a93e036b4e4c64258c397a1f35"	"Management"	0	1	1	18	"FEDERATION, CCC, IDENTITY"
549	"2017-09-30 11:05:41"	"Completed"	"10d827a93e036b4e4c64258c397a1d41"	"Exec"	0	0	7	40	"SSO"
544	"2017-09-24 20:25:29"	"In Evaluation"	"4266010195c79caa7c89b35dd9ca3d50"	" "	0	3	4	39	"COMMENTS, RICH TEXT, PERSONALIZATION, CUSTOMIZATION"
543	"2017-09-24 16:15:53"	"Not Selected"	"10d827a93e036b4e4c64258c397a1d41"	"Exec"	0	2	0	35	"PERSONALISATION, ENGAGEMENT"
542	"2017-09-23 14:23:47"	"Revision"	"10d827a93e036b4e4c64258c397a1f35"	"Management"	0	2	3	28	"GAMIFICATION"
541	"2017-09-22 18:10:49"	"Completed"	"446bbf5489304e4093fbc9bf57547a4b"	" "	0	1	2	11	"INNOVATOR, AWARDS, RECOGNITION"
539	"2017-09-14 14:19:52"	"Completed"	"10d827a93e036b4e4c64258c397a1f35"	"Management"	0	0	1	20	"IDEA CARDS, IMAGES"
538	"2017-09-12 16:55:52"	"Completed"	"446bbf5489304e4093fbc9bf57547a4b"	" "	0	0	1	21	" "
537	"2017-09-11 12:36:42"	"In Evaluation"	"319b186664ce448e946c31f5de9a0bd9"	" "	0	2	8	38	"LOG, DATA"
536	"2017-09-08 10:17:17"	"Not Selected"	"10d827a93e036b4e4c64258c397a1d41"	"Exec"	0	0	2	26	"INTEGRATIONS"
535	"2017-09-08 09:05:57"	"Completed"	"10d827a93e036b4e4c64258c397a1d41"	"Exec"	0	1	13	49	"CONFIGURATION"
534	"2017-09-06 15:10:31"	"Consultation"	"58486f6f3e834e60b49c8f448b4c0fb4"	"Operations"	0	2	3	12	"COUNTDOWN"
533	"2017-08-22 14:05:15"	"Completed"	"edd6e50a36413aec06106bc7300d85a7"	"Sales"	0	3	1	21	"HOMEPAGE, CCC"
532	"2017-08-22 11:48:58"	"Revision"	"319b186664ce448e946c31f5de9a0bd9"	" "	0	0	4	36	" "
530	"2017-08-21 09:54:00"	"Completed"	"4266010195c79caa7c89b35dd9ca3d50"	" "	0	0	0	8	"TEAM, IDEA PREVIEW"
529	"2017-08-16 10:24:10"	"Approved"	"319b186664ce448e946c31f5de9a0bd9"	" "	0	2	12	56	" "
528	"2017-08-16 09:04:02"	"Concept"	"c51064c379dc7ef7a658a43fa0e25a4f"	" "	0	0	0	9	"IDEA PREVIEW, BUTTON, UI/UX"
525	"2017-08-11 10:18:29"	"Not Selected"	"319b186664ce448e946c31f5de9a0bd9"	" "	0	1	0	15	" "
515	"2017-07-31 16:40:50"	"Completed"	"319b186664ce448e946c31f5de9a0bd9"	" "	0	0	2	16	" "
513	"2017-07-27 16:09:51"	"Completed"	"319b186664ce448e946c31f5de9a0bd9"	" "	0	0	4	22	" "
512	"2017-07-27 09:17:43"	"Completed"	"446bbf5489304e4093fbc9bf57547a4b"	" "	0	0	1	10	" "
510	"2017-07-25 10:38:01"	"Revision"	"446bbf5489304e4093fbc9bf57547a4b"	" "	0	0	4	19	" "
503	"2017-07-20 16:06:41"	"Not Selected"	"029207d2913d4b339dca8613e51c0ced"	"Customer Success"	0	0	2	24	"DASHBOARD, WORDING, REJECT"
502	"2017-07-20 11:20:32"	"Completed"	"319b186664ce448e946c31f5de9a0bd9"	" "	0	4	16	63	"FORMS, FORM BUILDER"
501	"2017-07-18 16:02:41"	"Completed"	"319b186664ce448e946c31f5de9a0bd9"	" "	0	0	5	19	"HSBC, PROFILE, PICTURE"
500	"2017-07-18 14:29:04"	"Completed"	"319b186664ce448e946c31f5de9a0bd9"	" "	0	0	2	15	"CARD IMAGE"
498	"2017-07-16 12:26:41"	"Consultation"	"10d827a93e036b4e4c64258c397a1d41"	"Exec"	0	0	7	31	"PERSONALISATION, API"
497	"2017-07-14 11:05:53"	"Not Selected"	"580cbe6d3f740510d8673ebbb76e4ec1"	" "	0	0	1	17	"IMAGES, ENGAGEMENT"
496	"2017-07-10 13:08:37"	"Not Selected"	"e9bc0a1fea094865b6e13ca75a74be25"	" "	0	0	1	12	"SHOW ARCHIEVED IDEAS, WORKFLOW, STAGES"
483	"2017-07-10 10:27:29"	"Completed"	"319b186664ce448e946c31f5de9a0bd9"	" "	0	0	2	25	" "
495	"2017-07-06 21:49:38"	"Completed"	"10d827a93e036b4e4c64258c397a1f35"	"Management"	0	0	6	23	"MOBILE, UI/UX"
494	"2017-07-05 15:13:05"	"Not Selected"	"e9bc0a1fea094865b6e13ca75a74be25"	" "	0	2	1	22	"OPEN, STAGE, GATHER, WORKFLOW"
493	"2017-07-05 08:44:54"	"In Evaluation"	"319b186664ce448e946c31f5de9a0bd9"	" "	0	2	3	27	"TAB, CUSTOMISATION"
492	"2017-07-04 17:40:34"	"Not Selected"	"029207d2913d4b339dca8613e51c0ced"	"Customer Success"	0	0	3	37	"API, DOCUMENT"
491	"2017-07-04 16:32:09"	"In Evaluation"	"e9bc0a1fea094865b6e13ca75a74be25"	" "	0	2	6	35	"MOVE, CHALLENGE, IDEA SPACE"
484	"2017-06-21 16:08:32"	"Not Selected"	"029207d2913d4b339dca8613e51c0ced"	"Customer Success"	0	0	1	19	"COLOUR, CUSTOMISATION, COLOUR SCHEME"
472	"2017-06-19 17:11:16"	"Completed"	"319b186664ce448e946c31f5de9a0bd9"	" "	0	2	2	30	" "
467	"2017-06-16 10:41:10"	"In Evaluation"	"4266010195c79caa7c89b35dd9ca3d50"	" "	0	3	6	48	"LOG"
466	"2017-06-14 10:53:29"	"Completed"	"319b186664ce448e946c31f5de9a0bd9"	" "	0	0	6	34	" "
465	"2017-06-14 09:37:01"	"Not Selected"	"4266010195c79caa7c89b35dd9ca3d50"	" "	0	1	0	13	"ADMIN, ERROR WARNING"
464	"2017-06-13 16:29:07"	"Completed"	"e9bc0a1fea094865b6e13ca75a74be25"	" "	0	1	3	17	"CONVERSATIONS, ANAYLTICS"
463	"2017-06-13 07:14:33"	"Consultation"	"10d827a93e036b4e4c64258c397a1f35"	"Management"	0	1	5	41	"NAVIGATION, UI/UX"
462	"2017-06-11 19:13:05"	"Consultation"	"10d827a93e036b4e4c64258c397a1d41"	"Exec"	0	4	5	35	"NOTIFICATIONS"
459	"2017-06-02 16:03:09"	"Completed"	"4266010195c79caa7c89b35dd9ca3d50"	" "	0	4	6	35	"WORKFLOW, USER EXPERIENCE"
457	"2017-06-01 16:01:48"	"Revision"	"319b186664ce448e946c31f5de9a0bd9"	" "	0	0	5	30	" "
456	"2017-06-01 14:46:41"	"Consultation"	"319b186664ce448e946c31f5de9a0bd9"	" "	0	1	5	22	" "
455	"2017-06-01 13:50:51"	"Completed"	"e9bc0a1fea094865b6e13ca75a74be25"	" "	0	2	10	52	"CHALLENGE DRAFT, INACTIVE CHALLENGES"
453	"2017-05-31 17:30:26"	"Consultation"	"319b186664ce448e946c31f5de9a0bd9"	" "	0	0	3	15	" "
452	"2017-05-31 17:21:08"	"Revision"	"319b186664ce448e946c31f5de9a0bd9"	" "	0	0	5	40	" "
449	"2017-05-31 11:02:20"	"Completed"	"319b186664ce448e946c31f5de9a0bd9"	" "	0	0	11	41	" "
448	"2017-05-31 10:56:03"	"In Evaluation"	"10d827a93e036b4e4c64258c397a1f35"	"Management"	0	1	4	29	"KEYWORDS, LINKING IDEAS, TAGGING"
447	"2017-05-31 10:49:08"	"Consultation"	"10d827a93e036b4e4c64258c397a1f35"	"Management"	0	0	2	14	"SEARCH, HOME PAGE"
445	"2017-05-28 09:27:54"	"Completed"	"10d827a93e036b4e4c64258c397a1f35"	"Management"	0	0	1	29	"UI/UX, ERROR WARNING"
444	"2017-05-28 09:22:56"	"Concept"	"10d827a93e036b4e4c64258c397a1f35"	"Management"	0	0	0	10	"AI, SCANNING"
443	"2017-05-24 09:18:48"	"Completed"	"029207d2913d4b339dca8613e51c0ced"	"Customer Success"	0	1	5	15	"SHARE, CHALLENGE, IDEA SPACE, PUBLIC"
442	"2017-05-22 10:09:31"	"Not Selected"	"58486f6f3e834e60b49c8f448b4c0fb4"	"Operations"	0	3	3	24	"ERROR WARNING"
441	"2017-05-17 11:11:14"	"Completed"	"319b186664ce448e946c31f5de9a0bd9"	" "	0	1	2	17	" "
440	"2017-05-17 11:05:17"	"Completed"	"319b186664ce448e946c31f5de9a0bd9"	" "	0	1	2	16	"TERMS AND CONDITIONS"
438	"2017-05-08 15:57:04"	"Not Selected"	"319b186664ce448e946c31f5de9a0bd9"	" "	0	2	3	19	"GAMIFICATION"
431	"2017-05-05 10:01:40"	"Completed"	"319b186664ce448e946c31f5de9a0bd9"	" "	0	1	2	17	"IMAGES"
424	"2017-05-04 09:53:29"	"Consultation"	"319b186664ce448e946c31f5de9a0bd9"	" "	0	2	1	9	"IDEA"
423	"2017-05-03 13:16:39"	"Not Selected"	"029207d2913d4b339dca8613e51c0ced"	"Customer Success"	0	0	5	39	"FORM_BUILDER, FORM, CHALLENGE CREATION, REMINDER"
422	"2017-05-02 10:46:38"	"Completed"	"319b186664ce448e946c31f5de9a0bd9"	" "	0	0	2	17	"PASSWORD"
421	"2017-04-27 11:38:13"	"In Evaluation"	"319b186664ce448e946c31f5de9a0bd9"	" "	0	1	20	89	" "
419	"2017-04-11 16:46:25"	"Not Selected"	"b725afc984f34e47b5828d3846ff9f14"	" "	0	1	1	19	"ABOUT PAGE, CO-CREATION COMMUNITY"
418	"2017-04-11 10:56:15"	"Consultation"	"b725afc984f34e47b5828d3846ff9f14"	" "	0	4	1	20	"CSV"
416	"2017-03-31 10:37:27"	"Completed"	"319b186664ce448e946c31f5de9a0bd9"	" "	0	1	1	10	" "
415	"2017-03-28 10:40:06"	"Completed"	"029207d2913d4b339dca8613e51c0ced"	"Customer Success"	0	1	2	18	"CHALLENGE IMAGE"
412	"2017-03-22 10:25:13"	"Consultation"	"10d827a93e036b4e4c64258c397a1f35"	"Management"	0	4	2	28	"PROFILE, CV"
411	"2017-03-21 12:02:22"	"Not Selected"	"b725afc984f34e47b5828d3846ff9f14"	" "	0	1	6	30	"IDEA, TEAM, MEMBERS, HISTORY"
410	"2017-03-16 11:31:31"	"Revision"	"58486f6f3e834e60b49c8f448b4c0fb4"	"Operations"	0	0	11	55	"EVALUATION, REVIEW, RICH TEXT"
409	"2017-03-14 17:10:06"	"In Evaluation"	"319b186664ce448e946c31f5de9a0bd9"	" "	0	2	3	27	"SSO"
408	"2017-03-14 09:50:56"	"Completed"	"319b186664ce448e946c31f5de9a0bd9"	" "	0	0	1	22	" "
404	"2017-03-13 11:56:42"	"Completed"	"319b186664ce448e946c31f5de9a0bd9"	" "	0	0	1	11	" "
403	"2017-03-13 11:46:13"	"Completed"	"319b186664ce448e946c31f5de9a0bd9"	" "	0	0	2	13	" "
402	"2017-03-11 12:07:12"	"Consultation"	"edd6e50a36413aec06106bc7300d85a7"	"Sales"	0	0	3	25	"COMMENTS"
400	"2017-03-08 10:31:22"	"In Evaluation"	"b725afc984f34e47b5828d3846ff9f14"	" "	0	0	4	27	"FORM BUILDER"
398	"2017-02-27 14:50:06"	"Completed"	"446bbf5489304e4093fbc9bf57547a4b"	" "	0	1	0	9	"IPHONE, APP"
395	"2017-02-15 10:30:06"	"Revision"	"446bbf5489304e4093fbc9bf57547a4b"	" "	0	2	10	54	"IDEA_CREATOR"
394	"2017-02-15 09:46:55"	"Concept"	"10d827a93e036b4e4c64258c397a1d41"	"Exec"	0	0	0	7	"TASKS, LOCALISATION"
393	"2017-02-13 17:34:38"	"Consultation"	"edd6e50a36413aec06106bc7300d85a7"	"Sales"	0	3	7	25	"ANCHORING"
392	"2017-02-07 14:43:18"	"Revision"	"319b186664ce448e946c31f5de9a0bd9"	" "	0	0	4	23	" "
391	"2017-02-06 11:55:13"	"Consultation"	"446bbf5489304e4093fbc9bf57547a4b"	" "	0	0	1	6	" "
390	"2017-02-02 17:22:07"	"Completed"	"319b186664ce448e946c31f5de9a0bd9"	" "	0	0	1	15	" "
386	"2017-01-31 10:02:53"	"Not Selected"	"446bbf5489304e4093fbc9bf57547a4b"	" "	0	1	1	12	"DATA, EXPORT, EVALUATION"
385	"2017-01-30 15:17:48"	"In Evaluation"	"85fba9ba6dfe4cc0b380b9010abc38bc"	" "	0	0	4	20	"EVALUATION"
380	"2017-01-27 11:49:59"	"Not Selected"	"446bbf5489304e4093fbc9bf57547a4b"	" "	0	2	4	31	"ABOUT, PERSONALISATION, CO-CREATION COMMUNITY"
377	"2017-01-24 10:19:57"	"Revision"	"85fba9ba6dfe4cc0b380b9010abc38bc"	" "	0	0	6	23	"CLONING"
376	"2017-01-16 11:37:45"	"Consultation"	"319b186664ce448e946c31f5de9a0bd9"	" "	0	1	1	11	"NOTIFICATIONS, UNSUBSCRIBE"
375	"2017-01-12 14:02:19"	"Completed"	"446bbf5489304e4093fbc9bf57547a4b"	" "	0	0	14	68	"FACEBOOK, ADS, TRACKING"
372	"2017-01-06 14:57:29"	"Completed"	"446bbf5489304e4093fbc9bf57547a4b"	" "	0	0	0	14	"ANALYTICS, GOOGLE, ENGAGMENT"
371	"2017-01-05 10:14:01"	"Not Selected"	"446bbf5489304e4093fbc9bf57547a4b"	" "	0	1	3	20	"DASHBOARD, CONFIGURATION"
370	"2016-12-21 15:07:14"	"Completed"	"446bbf5489304e4093fbc9bf57547a4b"	" "	0	2	1	15	"IDEAS, SELECT_ALL"
366	"2016-12-05 17:37:43"	"Not Selected"	"edd6e50a36413aec06106bc7300d85a7"	"Sales"	0	4	3	44	"GAMIFICATION"
350	"2016-11-22 10:09:47"	"In Evaluation"	"85fba9ba6dfe4cc0b380b9010abc38bc"	" "	0	0	1	46	"MANAGERS"
337	"2016-11-17 11:25:53"	"Completed"	"446bbf5489304e4093fbc9bf57547a4b"	" "	0	1	2	24	"ARCHIVE, USERS"
334	"2016-11-09 10:16:14"	"Completed"	"446bbf5489304e4093fbc9bf57547a4b"	" "	0	3	6	36	"IDEA_SPACE"
333	"2016-11-08 13:29:21"	"Completed"	"85fba9ba6dfe4cc0b380b9010abc38bc"	" "	0	0	3	27	"ANALYTICS"
332	"2016-11-08 12:06:40"	"Consultation"	"85fba9ba6dfe4cc0b380b9010abc38bc"	" "	0	1	12	31	"TEAM"
327	"2016-11-04 09:37:44"	"Not Selected"	"772154ad93217257da21c9cf6dff3da0"	" "	0	4	9	48	"MICROSOFT, OFFICE 365"
326	"2016-10-21 11:34:32"	"Completed"	"f64510c9b441608a901b5397ebc73e52"	" "	0	0	3	30	"CO-CREATION COMMUNITY, USER MANAGEMENT"
322	"2016-10-11 09:58:52"	"Completed"	"85fba9ba6dfe4cc0b380b9010abc38bc"	" "	0	1	2	15	" "
320	"2016-10-10 17:49:27"	"Consultation"	"446bbf5489304e4093fbc9bf57547a4b"	" "	0	0	6	21	"PROFILE, DATA, PRIVACY"
319	"2016-09-23 15:15:05"	"Completed"	"446bbf5489304e4093fbc9bf57547a4b"	" "	0	0	2	14	"SECURITY, PASSWORDS"
318	"2016-09-20 15:09:55"	"Not Selected"	"446bbf5489304e4093fbc9bf57547a4b"	" "	0	1	1	15	"MANAGEMENT, TASKS"
317	"2016-09-20 11:01:09"	"Completed"	"10d827a93e036b4e4c64258c397a1d41"	"Exec"	0	2	6	29	"IMAGES, UI/UX"
312	"2016-09-15 16:50:14"	"Revision"	"446bbf5489304e4093fbc9bf57547a4b"	" "	0	0	1	17	"LOCALISATION"
310	"2016-09-15 11:59:12"	"Completed"	"446bbf5489304e4093fbc9bf57547a4b"	" "	0	0	1	28	"IDEA SPACES, CHALLENGES, PERSONALISATION"
309	"2016-09-13 11:40:04"	"Not Selected"	"319b186664ce448e946c31f5de9a0bd9"	" "	0	0	2	18	"TRENDING"
307	"2016-09-02 10:25:27"	"Completed"	"10d827a93e036b4e4c64258c397a1f35"	"Management"	0	2	6	43	"HOLDING PAGE, PENDING CHALLENGE"
306	"2016-09-02 09:41:28"	"Consultation"	"580cbe6d3f740510d8673ebbb76e4ec1"	" "	0	0	6	20	", TAGGING, SHARING"
305	"2016-08-27 10:56:24"	"Completed"	"446bbf5489304e4093fbc9bf57547a4b"	" "	0	1	4	20	"CHALLENGE, CLOSE"
304	"2016-08-27 10:02:59"	"Completed"	"446bbf5489304e4093fbc9bf57547a4b"	" "	0	0	2	14	"COLLABORATION, COMMENTS"
286	"2016-08-18 14:48:41"	"Completed"	"580cbe6d3f740510d8673ebbb76e4ec1"	" "	0	1	2	23	"TEAM"
272	"2016-08-16 16:24:10"	"Completed"	"82e7279a856c467181b1abde1e023d3e"	"Product Group"	0	2	2	24	"WORKFLOW, TIMELINE"
258	"2016-08-08 11:23:33"	"In Evaluation"	"446bbf5489304e4093fbc9bf57547a4b"	" "	0	1	2	18	"GROUP, USERS, SEARCH"
256	"2016-08-05 09:31:35"	"Completed"	"319b186664ce448e946c31f5de9a0bd9"	" "	0	3	4	19	" "
255	"2016-08-03 17:14:14"	"Not Selected"	"8cda2000f0ba40f0a872eb781770af46"	" "	0	0	1	8	" "
254	"2016-08-03 16:53:29"	"Completed"	"61ad84844e3348dfabac2b490920b1a2"	" "	0	1	1	15	" "
253	"2016-08-03 14:01:52"	"Completed"	"8cda2000f0ba40f0a872eb781770af46"	" "	0	0	1	14	"MOVE IDEAS BACK"
245	"2016-08-02 15:44:30"	"Not Selected"	"446bbf5489304e4093fbc9bf57547a4b"	" "	0	0	1	9	"SECURITY, PASSWORDS, CUSTOMISATION"
237	"2016-07-27 16:28:28"	"Completed"	"319b186664ce448e946c31f5de9a0bd9"	" "	0	0	1	11	"WORKFLOW"
216	"2016-07-15 10:52:49"	"Revision"	"8cda2000f0ba40f0a872eb781770af46"	" "	0	1	5	33	"DEACTIVE, PENDING, USERS, DELETE, REMOVE"
203	"2016-07-11 13:31:41"	"Completed"	"85fba9ba6dfe4cc0b380b9010abc38bc"	" "	0	0	5	16	" "
179	"2016-06-28 12:17:43"	"Completed"	"319b186664ce448e946c31f5de9a0bd9"	" "	0	1	1	18	"CCC, CO-CREATION COMMUNITY"
178	"2016-06-28 10:14:15"	"Completed"	"319b186664ce448e946c31f5de9a0bd9"	" "	0	0	1	17	"CCC, CO-CREATION COMMUNITY, PROFILE FIELDS"
176	"2016-06-27 11:50:22"	"Completed"	"446bbf5489304e4093fbc9bf57547a4b"	" "	0	0	1	8	"CUSTOMIZATION, FONT"
175	"2016-06-25 23:42:06"	"Completed"	"446bbf5489304e4093fbc9bf57547a4b"	" "	0	0	2	19	"IDEAS, FEATURED, HOME PAGE"
